时间帧,x坐标,y坐标,累计距离,已发现目标数,是否完成
655,82,297,1966.2,1,0
656,82,294,1969.2,1,0
657,82,291,1972.2,1,0
658,82,288,1975.2,1,0
659,82,285,1978.2,1,0
660,82,282,1981.2,1,0
661,82,279,1984.2,1,0
662,82,276,1987.2,1,0
663,82,273,1990.2,1,0
664,82,270,1993.2,1,0
665,82,267,1996.2,1,0
666,82,264,1999.2,1,0
667,82,261,2002.2,1,0
668,82,258,2005.2,1,0
669,82,255,2008.2,1,0
670,82,252,2011.2,1,0
671,82,249,2014.2,1,0
672,82,246,2017.2,1,0
673,82,243,2020.2,1,0
674,82,240,2023.2,1,0
675,82,237,2026.2,1,0
676,82,234,2029.2,1,0
677,82,231,2032.2,1,0
678,82,228,2035.2,1,0
679,82,225,2038.2,1,0
680,82,222,2041.2,1,0
681,82,219,2044.2,1,0
682,82,216,2047.2,1,0
683,82,213,2050.2,1,0
684,82,210,2053.2,1,0
685,82,207,2056.2,1,0
686,82,204,2059.2,1,0
687,82,201,2062.2,1,0
688,82,198,2065.2,1,0
689,82,195,2068.2,1,0
690,82,192,2071.2,1,0
691,82,189,2074.2,1,0
692,82,186,2077.2,1,0
693,82,183,2080.2,1,0
694,82,180,2083.2,1,0
695,82,177,2086.2,1,0
696,82,174,2089.2,1,0
697,82,171,2092.2,1,0
698,82,168,2095.2,1,0
699,82,165,2098.2,1,0
700,82,162,2101.2,1,0
701,82,159,2104.2,1,0
702,82,156,2107.2,1,0
703,82,153,2110.2,1,0
704,82,150,2113.2,1,0
705,82,147,2116.2,1,0
706,82,144,2119.2,1,0
707,82,141,2122.2,1,0
708,82,138,2125.2,1,0
709,82,135,2128.2,1,0
710,82,132,2131.2,1,0
711,82,129,2134.2,1,0
712,82,126,2137.2,1,0
713,82,123,2140.2,1,0
714,82,120,2143.2,1,0
715,84,117,2146.2,1,0
716,86,115,2149.2,1,0
717,88,113,2152.2,1,0
718,90,111,2155.2,1,0
719,92,109,2158.2,1,0
720,94,107,2161.2,1,0
721,96,105,2164.2,1,0
722,98,103,2167.2,1,0
723,101,100,2170.2,1,0
724,103,98,2173.2,1,0
725,105,96,2176.2,1,0
726,108,95,2179.2,1,0
727,110,94,2182.2,1,0
728,113,93,2185.2,1,0
729,116,92,2188.2,1,0
730,119,90,2191.2,1,0
731,121,89,2194.2,1,0
732,124,88,2197.2,1,0
733,127,87,2200.2,1,0
734,130,86,2203.2,1,0
735,133,85,2206.2,1,0
736,135,84,2209.2,1,0
737,138,84,2212.2,1,0
738,141,84,2215.2,1,0
739,144,84,2218.2,1,0
740,147,84,2221.2,1,0
741,150,84,2224.2,1,0
742,153,84,2227.2,1,0
743,156,84,2230.2,2,0
744,159,84,2233.2,2,0
745,162,84,2236.2,2,0
746,165,84,2239.2,2,0
747,168,84,2242.2,2,0
748,171,84,2245.2,2,0
749,174,84,2248.2,2,0
750,177,84,2251.2,2,0
751,180,84,2254.2,2,0
752,183,84,2257.2,2,0
753,186,84,2260.2,2,0
754,189,84,2263.2,2,0
755,192,84,2266.2,2,0
756,195,84,2269.2,2,0
757,198,84,2272.2,2,0
758,201,84,2275.2,2,0
759,204,84,2278.2,2,0
760,207,84,2281.2,2,0
761,210,84,2284.2,2,0
762,213,84,2287.2,2,0
763,216,84,2290.2,2,0
764,219,84,2293.2,2,0
765,222,84,2296.2,2,0
766,225,84,2299.2,2,0
767,228,84,2302.2,2,0
768,231,84,2305.2,2,0
769,234,84,2308.2,2,0
770,237,84,2311.2,2,0
771,239,84,2313.3,2,0
772,239,87,2316.3,2,0
773,239,90,2319.3,2,0
774,239,93,2322.3,2,0
775,239,96,2325.3,2,0
776,239,99,2328.3,2,0
777,242,100,2331.3,2,0
778,245,100,2334.3,2,0
779,248,100,2337.3,2,0
780,251,100,2340.3,2,0
781,254,100,2343.3,2,0
782,257,100,2346.3,2,0
783,260,100,2349.3,2,0
784,263,100,2352.3,2,0
785,266,100,2355.3,2,0
786,269,100,2358.3,2,0
787,272,100,2361.3,2,0
788,275,100,2364.3,2,0
789,278,100,2367.3,2,0
790,281,100,2370.3,2,0
791,284,100,2373.3,2,0
792,287,100,2376.3,2,0
793,290,100,2379.3,2,0
794,293,100,2382.3,2,0
795,296,100,2385.3,2,0
796,299,100,2388.3,2,0
797,302,100,2391.3,2,0
798,305,100,2394.3,2,0
799,308,100,2397.3,2,0
800,311,100,2400.3,2,0
801,314,100,2403.3,2,0
802,317,100,2406.3,2,0
803,320,100,2409.3,2,0
804,323,100,2412.3,2,0
805,326,100,2415.3,2,0
806,329,100,2418.3,2,0
807,332,100,2421.3,2,0
808,335,100,2424.3,2,0
809,338,100,2427.3,2,0
810,341,100,2430.3,2,0
811,344,100,2433.3,2,0
812,347,100,2436.3,2,0
813,350,100,2439.3,2,0
814,353,100,2442.3,2,0
815,356,100,2445.3,2,0
816,359,100,2448.3,2,0
817,362,100,2451.3,2,0
818,365,100,2454.3,2,0
819,368,100,2457.3,2,0
820,371,100,2460.3,2,0
821,374,100,2463.3,2,0
822,377,100,2466.3,2,0
823,380,100,2469.3,2,0
824,383,100,2472.3,2,0
825,386,100,2475.3,2,0
826,389,100,2478.3,2,0
827,392,100,2481.3,2,0
828,395,100,2484.3,2,0
829,398,100,2487.3,2,0
830,401,100,2490.3,2,0
831,404,100,2493.3,2,0
832,407,100,2496.3,2,0
833,410,100,2499.3,2,0
834,413,100,2502.3,2,0
835,416,100,2505.3,2,0
836,419,100,2508.3,2,0
837,422,99,2511.3,2,0
838,425,99,2514.3,2,0
839,428,99,2517.3,2,0
